Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
EMP02978,Admin,40,88291,22,49,93.0,Yes
EMP02979,Sales,23,83520,14,35,66.2,No
EMP02980,IT,24,118077,3,36,39.0,No
EMP02981,Engineering,27,124233,2,60,63.6,No
EMP02982,Finance,55,140361,9,40,69.2,No
EMP02983,Finance,36,104266,11,40,75.8,Yes
EMP02984,Finance,57,138811,21,31,74.4,No
EMP02985,IT,29,112618,24,62,100.0,Yes
EMP02986,Admin,21,78343,9,42,70.4,No
EMP02987,HR,36,95928,14,43,69.0,No
EMP02988,Sales,54,123055,12,38,74.4,No
EMP02989,Sales,47,105484,9,45,68.2,No
EMP02990,Engineering,37,137688,1,37,54.0,No
EMP02991,Sales,33,103494,23,38,81.2,Yes
EMP02992,Finance,58,128940,22,45,79.6,Yes
EMP02993,Marketing,35,94365,24,32,86.4,Yes
EMP02994,Marketing,29,103627,9,37,50.4,No
EMP02995,Finance,34,109344,23,30,74.4,No
EMP02996,Marketing,42,105216,15,39,82.4,Yes
EMP02997,Operations,28,93010,11,56,81.4,Yes
EMP02998,Engineering,38,130381,22,42,82.8,Yes
EMP02999,Operations,45,117053,7,45,66.6,No
EMP03000,Customer Support,38,80700,2,46,56.2,No
EMP03001,IT,50,145032,2,33,51.4,No
EMP03002,Marketing,39,106211,14,37,63.4,No
EMP03003,Sales,39,92251,6,57,72.0,No
EMP03004,Finance,54,131198,19,59,90.6,Yes
EMP03005,Engineering,35,137624,7,47,64.8,No
EMP03006,IT,38,129956,16,44,71.2,No
EMP03007,Marketing,22,89001,21,61,93.4,Yes
EMP03008,Admin,56,107798,21,39,81.2,Yes
EMP03009,Admin,44,98706,9,36,65.8,No
EMP03010,Customer Support,40,101584,1,34,37.2,No
EMP03011,Sales,36,106417,9,45,74.2,No
EMP03012,Admin,57,122712,6,61,59.4,No
EMP03013,HR,30,89753,11,65,88.8,Yes
EMP03014,HR,42,96539,16,42,69.0,No
EMP03015,Customer Support,40,102208,9,47,62.4,No
EMP03016,Operations,46,117661,4,54,70.6,No
EMP03017,Marketing,33,100614,11,32,62.0,No
EMP03018,Marketing,51,127359,18,51,82.0,Yes
EMP03019,Admin,48,97981,1,34,52.2,No
EMP03020,Marketing,29,91516,14,32,70.4,No
EMP03021,Admin,47,96762,24,34,92.6,Yes
EMP03022,IT,49,135958,8,43,63.2,No
EMP03023,HR,27,91651,9,30,59.2,No
EMP03024,Sales,28,85451,21,58,86.6,Yes
EMP03025,Marketing,42,103464,20,37,78.2,Yes
EMP03026,Admin,59,109247,24,45,97.2,Yes
EMP03027,Admin,38,98641,6,30,46.8,No
EMP03028,Operations,47,119905,4,35,58.2,No
EMP03029,Sales,35,98434,1,57,59.0,No
EMP03030,Admin,49,96681,23,40,80.4,Yes
EMP03031,HR,57,114709,22,47,84.8,Yes
EMP03032,Marketing,31,93078,24,32,80.4,Yes
EMP03033,Marketing,34,105901,5,48,50.8,No
EMP03034,Marketing,49,109831,20,38,73.8,No
EMP03035,Operations,34,101949,21,49,83.2,Yes
EMP03036,IT,25,100249,16,54,78.2,Yes
EMP03037,HR,44,106574,18,41,72.0,No
EMP03038,IT,26,106237,7,34,58.0,No
EMP03039,Customer Support,27,76120,8,40,66.4,No
EMP03040,Admin,56,119045,19,51,81.8,Yes
EMP03041,Admin,59,122514,22,43,90.4,Yes
EMP03042,Engineering,32,126927,9,50,77.2,Yes
EMP03043,HR,34,90484,7,55,69.6,No
EMP03044,Engineering,55,150154,3,37,40.6,No
EMP03045,Admin,35,94706,4,65,70.2,No
EMP03046,IT,58,145491,2,63,70.4,No
EMP03047,IT,35,128659,8,33,65.2,No
EMP03048,Finance,55,139097,8,64,66.8,No
EMP03049,Admin,42,95908,18,35,73.4,No
EMP03050,Admin,42,88842,5,41,58.6,No
EMP03051,Marketing,52,115328,5,44,63.4,No
EMP03052,Engineering,30,133915,3,57,53.6,No
EMP03053,Engineering,41,140265,6,47,51.0,No
EMP03054,HR,23,68393,25,31,75.6,Yes
EMP03055,Operations,26,80907,6,35,49.8,No
EMP03056,Finance,51,128374,15,64,78.4,Yes
EMP03057,HR,59,122378,24,39,88.6,Yes
EMP03058,Finance,45,118572,17,48,79.4,Yes
EMP03059,Finance,31,111872,18,39,85.8,Yes
EMP03060,Engineering,55,163112,10,61,68.6,No
EMP03061,IT,30,122430,25,48,100.0,Yes
EMP03062,Operations,23,75923,13,60,87.4,Yes
EMP03063,Engineering,48,157234,1,32,34.0,No
EMP03064,Sales,21,81516,8,54,78.8,Yes
EMP03065,Finance,42,114413,12,63,87.4,Yes
EMP03066,Customer Support,30,78726,13,37,70.6,No
EMP03067,Sales,30,91539,17,44,80.0,Yes
EMP03068,Operations,24,94701,10,40,66.0,No
EMP03069,Admin,23,79993,23,32,73.6,No
EMP03070,Marketing,47,126129,8,56,79.0,Yes
EMP03071,Engineering,56,147756,20,52,98.2,Yes
EMP03072,IT,54,136789,5,34,49.4,No
EMP03073,Finance,24,101120,13,46,66.0,No
EMP03074,Admin,56,112772,24,30,93.2,Yes
EMP03075,IT,37,130733,18,60,87.4,Yes
EMP03076,Marketing,54,132112,13,42,80.6,Yes
EMP03077,Customer Support,25,70074,9,45,57.2,No
EMP03078,Customer Support,30,76599,20,48,92.8,Yes
EMP03079,Sales,57,118596,14,49,66.6,No
EMP03080,Customer Support,36,90267,25,38,95.8,Yes
EMP03081,Marketing,48,115852,4,49,50.6,No
EMP03082,HR,50,112775,13,48,69.2,No
EMP03083,Operations,43,99986,25,48,90.8,Yes
EMP03084,Marketing,46,116338,24,53,100.0,Yes
EMP03085,Sales,32,86172,7,31,58.2,No
EMP03086,Sales,45,108522,14,47,81.4,Yes
EMP03087,Admin,57,112801,17,31,64.2,No
EMP03088,Marketing,44,119798,18,62,86.6,Yes
EMP03089,Operations,38,107859,24,38,97.0,Yes
EMP03090,Operations,24,77684,2,48,53.4,No
EMP03091,Marketing,36,104834,7,43,56.4,No
EMP03092,Sales,54,113803,19,50,88.2,Yes
EMP03093,IT,35,115099,4,35,59.2,No
EMP03094,Admin,50,114838,15,37,62.2,No
EMP03095,Marketing,59,127287,8,35,62.4,No
EMP03096,IT,34,118196,13,50,66.4,No
EMP03097,HR,47,99148,24,34,94.6,Yes
EMP03098,Engineering,53,156357,25,50,90.0,Yes
EMP03099,Admin,50,114185,14,65,76.2,Yes
EMP03100,IT,21,96163,7,31,61.2,No
EMP03101,Operations,27,83070,25,56,100.0,Yes
EMP03102,Admin,29,84163,1,45,50.8,No
EMP03103,Engineering,51,160732,9,48,60.0,No
EMP03104,HR,47,109237,20,43,84.8,Yes
EMP03105,Operations,60,121498,5,33,49.8,No
EMP03106,Finance,59,144642,4,63,66.0,No
EMP03107,Admin,27,76980,10,44,68.4,No
EMP03108,Engineering,54,164020,11,31,54.4,No
EMP03109,Marketing,47,113464,6,40,65.8,No
EMP03110,Admin,59,115668,5,34,55.4,No
EMP03111,Operations,38,95114,11,56,67.4,No
EMP03112,HR,37,88661,23,48,98.2,Yes
EMP03113,Customer Support,55,113020,24,32,94.4,Yes
EMP03114,Operations,22,86359,8,61,76.0,Yes
EMP03115,HR,48,101417,17,36,68.2,No
EMP03116,HR,48,99414,2,42,56.8,No
EMP03117,Operations,34,107704,13,55,70.4,No
EMP03118,Customer Support,22,63781,5,59,66.4,No
EMP03119,Finance,34,104123,6,43,58.6,No
EMP03120,HR,43,109631,14,62,79.4,Yes
EMP03121,Finance,48,126509,16,61,94.4,Yes
EMP03122,Marketing,30,95515,17,46,71.2,No
EMP03123,Marketing,28,83762,10,65,85.0,Yes
EMP03124,Marketing,49,116579,11,49,76.2,Yes
EMP03125,Admin,56,105711,5,56,60.6,No
EMP03126,Operations,35,90749,20,37,73.2,No
EMP03127,Engineering,44,152646,23,31,73.0,No
EMP03128,Operations,53,120081,19,34,75.6,Yes
EMP03129,IT,57,146763,1,58,66.6,No
EMP03130,Customer Support,31,90966,25,56,100.0,Yes
EMP03131,Admin,39,86737,21,59,100.0,Yes
EMP03132,IT,39,135781,18,53,88.2,Yes
EMP03133,Marketing,57,136925,5,51,54.6,No
EMP03134,HR,39,96944,25,62,100.0,Yes
EMP03135,Marketing,60,125550,6,42,53.0,No
EMP03136,Sales,35,101086,25,39,92.4,Yes
EMP03137,Admin,57,106152,2,56,66.2,No
EMP03138,IT,51,146180,13,37,70.6,No
EMP03139,Engineering,22,116541,6,43,65.6,No
EMP03140,Admin,35,89675,20,44,93.4,Yes
EMP03141,Marketing,44,121187,17,38,65.4,No
EMP03142,HR,39,90660,12,56,71.2,No
EMP03143,Customer Support,57,121397,11,31,54.4,No
EMP03144,Operations,46,116426,18,39,75.8,Yes
EMP03145,Admin,26,79495,13,54,80.8,Yes
EMP03146,Marketing,25,95791,1,65,65.8,No
EMP03147,IT,27,119718,25,42,92.2,Yes
EMP03148,Operations,57,123655,25,37,85.2,Yes
EMP03149,Customer Support,38,88484,18,39,85.8,Yes
EMP03150,Admin,40,85965,9,32,52.4,No
EMP03151,Marketing,51,128039,1,30,44.8,No
EMP03152,Customer Support,59,107607,13,34,58.8,No
EMP03153,Admin,45,93661,7,34,51.0,No
EMP03154,Operations,60,121169,1,33,45.6,No
EMP03155,HR,54,107424,20,47,85.2,Yes
EMP03156,Finance,59,127580,24,50,99.2,Yes
EMP03157,IT,47,132819,21,63,100.0,Yes
EMP03158,Customer Support,49,95448,21,39,84.2,Yes
EMP03159,Sales,35,103228,9,31,60.8,No
EMP03160,Sales,49,105706,13,40,73.4,No
EMP03161,Customer Support,29,74060,25,56,100.0,Yes
EMP03162,Operations,29,84816,1,65,67.8,No
EMP03163,Customer Support,51,114727,2,40,58.6,No
EMP03164,Sales,25,92169,1,55,63.8,No
EMP03165,Finance,37,106040,7,42,63.8,No
EMP03166,Finance,35,108726,5,50,56.0,No
EMP03167,Operations,33,101908,13,36,74.0,No
EMP03168,Engineering,26,116582,1,43,42.6,No
EMP03169,IT,26,104890,1,54,53.2,No
EMP03170,Marketing,48,111937,17,50,86.6,Yes
EMP03171,Admin,52,111720,19,52,80.4,Yes
EMP03172,Marketing,33,107464,15,34,68.4,No
EMP03173,Sales,40,98527,19,33,84.0,Yes
EMP03174,HR,41,98834,5,55,70.0,No
EMP03175,Finance,23,91931,14,47,66.4,No
EMP03176,Engineering,36,126529,7,46,64.2,No
EMP03177,Admin,51,113378,4,39,57.6,No
EMP03178,IT,53,134059,6,34,48.2,No
EMP03179,Engineering,26,117176,19,64,87.6,Yes
EMP03180,Sales,33,90223,17,56,94.2,Yes
EMP03181,Operations,55,132873,24,61,100.0,Yes
EMP03182,Customer Support,35,84963,8,64,67.8,No
EMP03183,IT,53,146983,18,50,74.4,No
EMP03184,Marketing,42,101150,19,58,96.0,Yes
EMP03185,Admin,58,119798,24,57,92.4,Yes
EMP03186,Engineering,50,153194,23,33,88.2,Yes
EMP03187,Customer Support,36,78706,17,39,77.0,Yes
EMP03188,Customer Support,21,62964,18,39,72.8,No
EMP03189,Marketing,32,99144,21,52,86.0,Yes
EMP03190,Customer Support,26,66686,22,53,93.4,Yes
EMP03191,Engineering,55,159268,4,46,64.8,No
EMP03192,Finance,30,93383,17,41,85.2,Yes
EMP03193,Operations,29,96765,19,55,98.2,Yes
EMP03194,Admin,23,73398,19,64,91.6,Yes
EMP03195,Admin,48,95129,10,64,73.4,No
EMP03196,HR,29,94630,11,32,58.0,No
EMP03197,Customer Support,55,117625,24,46,91.8,Yes
EMP03198,Sales,29,99779,20,51,94.6,Yes
EMP03199,Finance,56,131491,21,35,81.8,Yes
EMP03200,Admin,49,96973,17,59,98.0,Yes
EMP03201,Finance,49,121509,12,41,75.2,Yes
EMP03202,Engineering,46,141622,13,60,88.4,Yes
EMP03203,HR,32,87407,20,58,94.8,Yes
EMP03204,Finance,25,101216,24,59,100.0,Yes
EMP03205,Engineering,55,150912,13,64,92.8,Yes
EMP03206,Customer Support,57,108443,17,61,83.2,Yes
EMP03207,Admin,41,102384,19,42,72.4,No
EMP03208,Operations,55,113021,22,63,100.0,Yes
EMP03209,Marketing,32,97225,12,33,53.4,No
EMP03210,Customer Support,44,102763,13,51,84.0,Yes
EMP03211,HR,23,73102,22,37,81.8,Yes
EMP03212,IT,55,148272,25,51,95.6,Yes
EMP03213,IT,37,129495,17,55,93.6,Yes
EMP03214,Marketing,46,114839,5,52,57.2,No
EMP03215,IT,36,132076,22,64,98.0,Yes
EMP03216,Marketing,46,123962,7,64,66.0,No
EMP03217,Customer Support,42,88008,6,46,60.4,No
EMP03218,Admin,32,91236,25,51,92.6,Yes
EMP03219,Customer Support,42,98626,6,40,64.8,No
EMP03220,Marketing,35,111920,11,63,80.6,Yes
EMP03221,Marketing,27,100747,17,36,76.2,Yes
EMP03222,Operations,44,116804,1,61,58.4,No
EMP03223,Admin,45,110984,11,31,60.4,No
EMP03224,Sales,52,107649,9,44,60.6,No
EMP03225,Finance,40,121905,22,62,90.8,Yes
EMP03226,Engineering,28,119000,20,60,85.0,Yes
EMP03227,Admin,33,95670,23,51,91.0,Yes
EMP03228,HR,38,92487,3,53,61.2,No
EMP03229,Finance,40,117866,11,48,63.6,No
EMP03230,Operations,41,103297,7,36,51.2,No
EMP03231,Marketing,44,119987,14,60,76.2,Yes
EMP03232,Customer Support,36,79700,15,50,69.0,No
EMP03233,Sales,60,126289,5,36,44.6,No
EMP03234,Operations,23,87147,6,59,77.2,No
EMP03235,Finance,54,135295,23,63,100.0,Yes
EMP03236,IT,24,99020,25,60,100.0,Yes
EMP03237,IT,44,140061,8,62,80.6,Yes
EMP03238,Customer Support,43,97442,6,38,62.6,No
EMP03239,Customer Support,48,111722,2,50,61.6,No
EMP03240,Engineering,47,145559,18,58,88.2,Yes
EMP03241,IT,31,123918,16,51,81.4,Yes
EMP03242,Admin,38,101878,21,51,93.4,Yes
EMP03243,Operations,44,105625,23,48,98.2,Yes
EMP03244,Sales,29,82519,20,37,83.2,Yes
EMP03245,HR,42,91691,5,30,40.0,No
EMP03246,Sales,30,100212,12,44,80.0,Yes
EMP03247,Finance,35,100792,8,38,59.2,No
EMP03248,Finance,41,114816,7,30,52.6,No
EMP03249,HR,51,115148,17,43,85.4,Yes
EMP03250,Finance,32,102718,10,49,75.4,Yes
EMP03251,Customer Support,54,104520,13,61,87.0,Yes
EMP03252,Customer Support,35,86590,15,58,93.8,Yes
EMP03253,IT,47,130651,24,30,84.2,Yes
EMP03254,IT,53,140453,12,48,64.4,No
EMP03255,Marketing,54,118268,6,64,65.2,No
EMP03256,Finance,33,114476,5,42,50.2,No
EMP03257,Sales,21,72132,20,35,81.0,Yes
EMP03258,Finance,21,93810,17,45,77.6,Yes
EMP03259,IT,52,147577,7,65,74.6,No
EMP03260,Admin,22,76639,6,60,74.8,No
EMP03261,Engineering,26,122671,6,41,62.4,No
EMP03262,Operations,50,125416,9,53,80.0,Yes
EMP03263,Engineering,38,130671,5,54,71.4,No
EMP03264,Operations,23,91342,5,35,56.0,No
EMP03265,Admin,45,103861,8,36,49.0,No
EMP03266,IT,56,141162,23,58,100.0,Yes
EMP03267,IT,51,138247,3,59,58.8,No
EMP03268,Marketing,49,109759,19,41,80.8,Yes
EMP03269,IT,32,121898,5,43,51.8,No
EMP03270,Customer Support,27,77335,11,34,59.2,No
EMP03271,Admin,56,109657,5,45,58.0,No
EMP03272,Marketing,44,109458,19,64,94.6,Yes
EMP03273,Sales,56,116202,9,56,76.8,Yes
EMP03274,Engineering,50,152880,8,40,59.4,No
EMP03275,HR,36,91753,19,51,84.8,Yes
EMP03276,Engineering,57,154313,20,37,84.2,Yes
EMP03277,Engineering,59,169511,1,41,43.4,No
EMP03278,Finance,49,124649,6,33,49.6,No
EMP03279,Engineering,59,167108,25,63,97.8,Yes
EMP03280,Engineering,34,125331,23,50,100.0,Yes
EMP03281,Admin,56,109090,8,38,49.2,No
EMP03282,IT,27,104178,12,55,83.6,Yes
EMP03283,IT,33,118293,2,32,51.8,No
EMP03284,Engineering,52,158977,17,62,97.8,Yes
EMP03285,Operations,49,117996,22,43,93.4,Yes
EMP03286,IT,43,134521,8,64,65.8,No
EMP03287,Marketing,23,87499,1,47,49.0,No
EMP03288,Finance,45,112587,19,50,90.2,Yes
EMP03289,Operations,25,95694,6,43,50.6,No
EMP03290,IT,22,115630,21,40,84.8,Yes
EMP03291,Finance,22,97062,10,42,63.2,No
EMP03292,Marketing,53,113760,2,42,58.8,No
EMP03293,Engineering,47,155847,3,43,58.2,No
EMP03294,Finance,26,87786,5,55,74.0,No
EMP03295,IT,30,111157,4,43,48.0,No
EMP03296,Customer Support,50,96753,15,38,64.8,No
EMP03297,Finance,59,138336,4,37,53.4,No
EMP03298,IT,27,106363,6,32,61.0,No
EMP03299,Engineering,23,124939,5,51,65.6,No
EMP03300,Marketing,36,94413,20,43,82.8,Yes
EMP03301,Marketing,57,129453,14,54,75.6,Yes
EMP03302,HR,55,120920,22,41,96.2,Yes
EMP03303,Admin,40,94242,4,39,47.6,No
EMP03304,Finance,27,105697,10,31,60.6,No
EMP03305,IT,54,153688,11,30,59.8,No
EMP03306,IT,29,117106,20,48,80.8,Yes
EMP03307,Marketing,22,87867,23,53,97.2,Yes
EMP03308,HR,25,74200,7,52,73.8,No
EMP03309,HR,52,109899,25,36,92.6,Yes
EMP03310,IT,28,117489,9,42,64.4,No
EMP03311,Operations,56,126893,18,53,85.2,Yes
EMP03312,Marketing,29,87255,1,46,45.4,No
EMP03313,IT,22,110243,16,33,63.6,No
EMP03314,IT,44,141069,16,44,82.2,Yes
EMP03315,HR,38,100119,6,33,44.6,No
EMP03316,Customer Support,48,106111,19,31,71.8,No
EMP03317,IT,29,108307,10,63,77.8,Yes
EMP03318,Sales,41,101469,6,30,49.8,No
EMP03319,Marketing,23,78152,2,37,56.8,No
EMP03320,Customer Support,44,99877,16,58,88.6,Yes
EMP03321,Finance,40,122337,12,58,79.4,Yes
EMP03322,Sales,44,105864,14,41,69.8,No
EMP03323,Finance,51,131330,5,46,61.6,No
EMP03324,Finance,21,82146,2,65,57.6,No
EMP03325,Finance,53,119473,2,43,54.4,No
EMP03326,Marketing,56,130262,4,58,62.0,No
EMP03327,Engineering,26,128117,6,57,58.0,No
EMP03328,HR,55,118001,17,36,78.2,Yes
EMP03329,IT,27,105944,19,31,74.8,No
EMP03330,Engineering,24,125458,3,42,43.6,No
EMP03331,Engineering,47,138165,4,45,60.2,No
EMP03332,Operations,35,98428,3,33,48.2,No
EMP03333,Sales,54,116337,16,49,82.2,Yes
EMP03334,Finance,32,94212,23,42,78.6,Yes
EMP03335,Customer Support,57,120822,6,52,70.0,No
EMP03336,Engineering,43,151134,14,57,79.4,Yes
EMP03337,HR,52,120791,7,37,46.8,No
EMP03338,Marketing,42,120288,22,42,88.8,Yes
EMP03339,Engineering,31,130098,9,57,75.4,Yes
EMP03340,Finance,30,108190,12,34,61.0,No
EMP03341,Engineering,29,116686,1,32,41.0,No
EMP03342,Customer Support,46,100377,14,36,68.8,No
EMP03343,HR,58,113416,25,34,78.4,Yes
EMP03344,Engineering,49,142873,22,59,95.0,Yes
EMP03345,HR,23,86787,24,46,89.8,Yes
EMP03346,Admin,55,121814,3,47,45.6,No
EMP03347,Marketing,41,109576,22,34,77.0,Yes
EMP03348,Sales,23,73841,20,62,100.0,Yes
EMP03349,Engineering,40,144148,13,63,93.2,Yes
EMP03350,Finance,35,116343,7,59,74.0,No
EMP03351,Customer Support,28,78188,13,65,77.4,Yes
EMP03352,Customer Support,47,98487,4,39,57.6,No
EMP03353,HR,39,105511,16,60,84.8,Yes
EMP03354,Marketing,36,107516,6,50,57.8,No
EMP03355,Admin,34,96899,22,48,98.4,Yes
EMP03356,Engineering,28,122254,1,34,39.2,No
EMP03357,IT,48,142911,1,43,40.6,No
EMP03358,Engineering,53,147063,18,40,70.4,No
EMP03359,HR,47,104903,6,31,44.4,No
EMP03360,Finance,55,139728,8,53,74.2,No
EMP03361,Admin,59,112603,25,58,94.8,Yes
EMP03362,Engineering,26,127703,1,64,72.2,No
EMP03363,Sales,58,115600,22,62,90.8,Yes
EMP03364,Customer Support,55,118534,9,49,61.6,No
EMP03365,Finance,31,109303,15,52,86.2,Yes
EMP03366,Engineering,35,136341,17,53,74.4,No
EMP03367,IT,55,144503,2,31,51.2,No
EMP03368,Customer Support,23,78108,16,50,72.8,No
EMP03369,Marketing,32,98215,13,35,75.4,Yes
EMP03370,Finance,46,115371,25,35,94.0,Yes
EMP03371,Sales,52,125739,6,57,73.0,No
EMP03372,Engineering,30,134959,24,55,100.0,Yes
EMP03373,Sales,24,81314,2,52,49.8,No
EMP03374,Finance,37,103086,19,57,91.4,Yes
EMP03375,HR,48,105730,16,65,84.8,Yes
EMP03376,Sales,52,125690,22,65,97.6,Yes
EMP03377,Customer Support,42,100481,12,36,73.2,No
EMP03378,IT,46,145016,10,32,62.2,No
EMP03379,Customer Support,39,89947,13,64,81.8,Yes
EMP03380,Customer Support,60,121845,1,47,58.0,No
EMP03381,IT,40,118380,3,58,56.2,No
EMP03382,Operations,56,118864,4,54,56.6,No
EMP03383,Marketing,43,110618,21,56,100.0,Yes
EMP03384,IT,55,154804,1,62,58.0,No
EMP03385,Admin,38,99043,13,64,80.8,Yes
EMP03386,HR,60,120471,14,38,72.0,No
EMP03387,IT,51,145787,25,63,100.0,Yes
EMP03388,Finance,57,125477,14,31,57.8,No
EMP03389,Finance,40,122218,7,37,53.8,No
EMP03390,IT,43,125137,7,56,65.2,No
EMP03391,Engineering,34,120813,24,56,98.8,Yes
EMP03392,Marketing,32,98925,2,46,60.2,No
EMP03393,Finance,53,119318,13,51,71.0,No
EMP03394,Sales,44,114039,25,49,90.4,Yes
EMP03395,Finance,37,113454,20,36,79.6,Yes
EMP03396,Marketing,23,86565,23,48,82.2,Yes
EMP03397,Customer Support,57,118802,13,34,70.8,No
EMP03398,Admin,25,86482,5,46,65.6,No
EMP03399,Admin,57,123314,21,32,86.0,Yes
EMP03400,Customer Support,21,64966,15,65,81.0,Yes
EMP03401,Finance,38,114156,15,47,83.2,Yes
EMP03402,Marketing,27,95327,11,41,76.4,Yes
EMP03403,Sales,45,116642,18,57,97.6,Yes
EMP03404,Customer Support,36,92629,23,65,100.0,Yes
EMP03405,Customer Support,53,101558,19,49,85.6,Yes
EMP03406,Sales,42,99025,11,33,54.6,No
EMP03407,IT,60,143919,24,41,94.8,Yes
EMP03408,Marketing,44,104257,23,54,96.8,Yes
EMP03409,Finance,28,102443,16,35,62.8,No
EMP03410,Admin,35,91939,25,65,100.0,Yes
EMP03411,Operations,47,107521,8,56,63.0,No
EMP03412,Sales,53,128244,11,53,64.6,No
EMP03413,Engineering,45,134811,1,33,52.6,No
EMP03414,Sales,57,130778,5,49,68.4,No
EMP03415,IT,37,126731,2,48,56.4,No
EMP03416,Admin,38,96734,20,57,97.2,Yes
EMP03417,HR,47,104989,11,57,71.0,No
EMP03418,Sales,21,82133,11,57,81.0,Yes
EMP03419,Operations,49,124517,18,31,77.0,Yes
EMP03420,Operations,40,111594,8,42,70.6,No
EMP03421,Customer Support,22,73508,5,45,56.0,No
EMP03422,Customer Support,46,103921,5,41,55.6,No
EMP03423,HR,39,97744,4,55,71.2,No
EMP03424,Operations,59,118100,8,33,59.2,No
EMP03425,IT,31,112185,4,41,52.8,No
EMP03426,Engineering,32,133930,14,60,82.2,Yes
EMP03427,IT,46,127406,25,50,99.0,Yes
EMP03428,Finance,22,90605,3,41,45.0,No
EMP03429,Operations,26,95678,17,46,86.2,Yes
EMP03430,HR,45,94491,1,64,55.2,No
EMP03431,Admin,51,114404,13,60,88.4,Yes
EMP03432,Marketing,29,103734,3,41,61.0,No
EMP03433,Engineering,43,146218,1,47,46.0,No
EMP03434,Sales,47,103894,6,57,61.0,No
EMP03435,IT,28,120926,2,43,49.4,No
EMP03436,Engineering,35,136092,11,44,69.2,No
EMP03437,Customer Support,58,106175,25,64,100.0,Yes
EMP03438,Operations,56,126274,21,40,81.8,Yes
EMP03439,IT,53,137643,10,38,69.8,No
EMP03440,Admin,35,90862,11,46,67.4,No
EMP03441,HR,24,77138,22,57,94.8,Yes
EMP03442,Sales,44,108893,21,59,89.2,Yes
EMP03443,Finance,33,100942,4,38,46.0,No
EMP03444,Sales,49,119897,25,64,100.0,Yes
EMP03445,Engineering,26,117959,15,55,79.0,Yes
EMP03446,IT,39,117806,16,40,70.8,No
EMP03447,Admin,56,106584,13,40,74.4,No
EMP03448,HR,43,93591,21,64,90.2,Yes
EMP03449,Customer Support,59,114153,8,32,55.6,No
EMP03450,HR,33,90249,13,44,78.8,Yes
EMP03451,IT,53,144446,9,44,61.6,No
EMP03452,HR,40,104865,2,36,39.2,No
EMP03453,Engineering,46,144591,16,62,94.0,Yes
EMP03454,Customer Support,25,74137,12,41,66.2,No
EMP03455,Operations,37,105408,9,46,56.8,No
EMP03456,Marketing,55,118161,18,53,91.2,Yes
EMP03457,Marketing,59,124311,15,65,78.0,Yes
EMP03458,Marketing,41,104019,21,37,89.0,Yes
EMP03459,Admin,50,114657,17,46,82.2,Yes
EMP03460,Customer Support,60,123858,19,63,88.0,Yes
EMP03461,HR,59,126569,10,50,78.0,Yes
EMP03462,Engineering,29,129526,4,47,51.4,No
EMP03463,Customer Support,37,82334,8,32,64.6,No
EMP03464,Customer Support,55,106735,23,46,89.0,Yes
EMP03465,Marketing,29,104211,18,44,84.8,Yes
EMP03466,Admin,31,92812,8,45,56.4,No
EMP03467,Finance,30,107382,21,65,88.8,Yes
EMP03468,IT,46,130849,19,43,88.0,Yes
EMP03469,HR,53,110549,23,65,97.4,Yes
EMP03470,Finance,30,91488,2,37,42.8,No
EMP03471,IT,35,114065,1,31,48.4,No
EMP03472,Engineering,45,137755,14,54,70.6,No
EMP03473,Admin,22,79156,21,65,100.0,Yes
EMP03474,HR,28,83282,18,35,71.4,No
EMP03475,Customer Support,44,89822,3,48,53.2,No
EMP03476,Sales,56,114986,11,45,76.8,Yes
EMP03477,HR,53,117399,16,47,86.0,Yes
EMP03478,Marketing,29,98191,11,49,79.2,Yes
EMP03479,Finance,41,110706,2,30,33.6,No
EMP03480,Customer Support,50,107126,6,30,48.8,No
EMP03481,Customer Support,42,96259,15,34,59.4,No
EMP03482,Customer Support,23,76430,14,54,77.6,Yes
EMP03483,Finance,26,98355,1,55,55.8,No
EMP03484,Finance,26,95446,23,44,79.8,Yes
EMP03485,Admin,49,108868,11,36,72.4,No
EMP03486,Sales,58,115974,25,60,100.0,Yes
EMP03487,HR,60,118378,12,65,85.6,Yes
EMP03488,Admin,47,111552,7,48,57.4,No
EMP03489,Admin,45,96220,24,55,100.0,Yes
EMP03490,Engineering,59,158470,1,63,68.6,No
EMP03491,Admin,48,113138,18,63,85.2,Yes
EMP03492,Admin,51,100580,22,61,99.2,Yes
EMP03493,Operations,22,79318,19,57,91.4,Yes
EMP03494,Finance,50,127355,19,59,81.6,Yes
EMP03495,Marketing,59,123650,5,31,43.6,No
EMP03496,Operations,48,123517,15,63,93.8,Yes
EMP03497,Customer Support,32,75977,1,49,60.2,No
EMP03498,Operations,21,87305,5,34,52.4,No
EMP03499,Admin,42,102491,11,37,69.0,No
EMP03500,Sales,50,109520,23,35,89.4,Yes
EMP03501,Customer Support,39,84245,20,41,75.6,Yes
EMP03502,Admin,55,106011,5,47,68.2,No
EMP03503,Customer Support,58,113325,5,57,60.2,No
EMP03504,IT,31,118153,20,60,100.0,Yes
EMP03505,Finance,58,133261,15,33,69.8,No
EMP03506,IT,38,126957,4,65,67.2,No
EMP03507,Engineering,44,147057,2,50,61.6,No
EMP03508,HR,29,78939,19,39,80.6,Yes
EMP03509,HR,52,104031,23,31,74.0,No
EMP03510,Marketing,46,118635,23,51,92.0,Yes
